Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount,Location,Size,Color,Season,Review Rating,Subscription,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
807,42,Male,Shoes,Footwear,29,Mississippi,XL,Turquoise,Summer,3.3,No,Standard,Yes,Yes,10,Bank Transfer,Quarterly
808,39,Female,Jeans,Clothing,10,Maine,M,Olive,Spring,4.0,Yes,Store Pickup,Yes,Yes,42,Debit Card,Weekly
809,60,Female,Sneakers,Footwear,21,West Virginia,L,Purple,Summer,4.1,Yes,Store Pickup,Yes,Yes,26,PayPal,Annually
810,61,Female,Shoes,Footwear,100,Montana,S,Violet,Spring,4.3,Yes,Express,Yes,Yes,3,PayPal,Fortnightly
811,69,Male,Skirt,Clothing,29,Louisiana,M,Turquoise,Fall,3.7,Yes,Store Pickup,Yes,Yes,23,Bank Transfer,Bi-Weekly
812,43,Female,Blouse,Clothing,26,Mississippi,S,Pink,Summer,4.7,No,Free Shipping,No,Yes,0,Bank Transfer,Weekly
813,64,Female,Shirt,Clothing,86,Louisiana,XL,Purple,Fall,3.4,Yes,2-Day Ship,Yes,Yes,49,Credit Card,Fortnightly
814,28,Female,Blouse,Clothing,93,Wyoming,S,Pink,Winter,3.7,No,2-Day Ship,Yes,Yes,37,Bank Transfer,Annually
815,47,Female,Sandals,Footwear,25,Kentucky,L,White,Summer,2.7,No,Next Day Air,Yes,Yes,36,Credit Card,Bi-Weekly
816,26,Female,Sweater,Clothing,63,Alabama,S,Olive,Winter,3.4,No,Next Day Air,No,No,48,Credit Card,Quarterly
817,57,Female,Sandals,Footwear,99,Delaware,M,Maroon,Fall,3.4,Yes,Free Shipping,No,No,19,Bank Transfer,Weekly
818,52,Female,Coat,Outerwear,65,Delaware,M,Violet,Summer,4.0,Yes,Store Pickup,Yes,No,22,Credit Card,Monthly
819,19,Male,Dress,Clothing,87,Delaware,M,Purple,Spring,2.8,Yes,Next Day Air,Yes,No,7,Credit Card,Monthly
820,43,Male,Jeans,Clothing,42,Montana,XL,Violet,Spring,4.8,No,Store Pickup,No,No,43,Debit Card,Weekly
821,55,Male,Dress,Clothing,75,Mississippi,S,Olive,Fall,4.9,Yes,Store Pickup,No,Yes,40,Debit Card,Fortnightly
822,54,Female,Sneakers,Footwear,20,Delaware,L,White,Spring,3.9,Yes,Express,No,No,11,PayPal,Fortnightly
823,60,Male,Blouse,Clothing,56,Louisiana,M,White,Summer,4.9,Yes,Store Pickup,Yes,Yes,5,Bank Transfer,Monthly
824,19,Male,Pants,Clothing,95,Mississippi,XL,Pink,Winter,3.4,No,Free Shipping,No,No,44,Cash,Fortnightly
825,23,Female,Sneakers,Footwear,73,Arkansas,XL,Pink,Summer,4.3,No,Express,No,Yes,27,PayPal,Annually
826,59,Male,Coat,Outerwear,44,Delaware,XL,Teal,Fall,4.9,Yes,Next Day Air,Yes,No,8,Credit Card,Bi-Weekly
827,45,Male,Shirt,Clothing,46,Hawaii,S,Olive,Winter,3.9,No,2-Day Ship,Yes,No,11,Venmo,Annually
828,26,Male,Jeans,Clothing,51,Hawaii,XL,Pink,Summer,4.6,Yes,Standard,Yes,Yes,29,PayPal,Bi-Weekly
829,47,Male,Sandals,Footwear,57,Rhode Island,L,Turquoise,Fall,2.8,No,Standard,No,Yes,15,Debit Card,Quarterly
830,29,Female,Pants,Clothing,24,Missouri,L,Charcoal,Spring,4.3,Yes,Next Day Air,No,Yes,42,Venmo,Bi-Weekly
831,21,Male,Sweater,Clothing,97,Kentucky,S,Olive,Winter,3.7,No,Express,Yes,Yes,5,PayPal,Fortnightly
832,34,Male,Handbag,Accessories,67,Massachusetts,L,Silver,Spring,3.0,No,Store Pickup,Yes,No,32,Venmo,Monthly
833,42,Female,Sneakers,Footwear,97,Alabama,S,Maroon,Fall,3.0,Yes,Store Pickup,Yes,No,50,PayPal,Fortnightly
834,38,Female,Pants,Clothing,28,Louisiana,XL,Purple,Fall,2.8,No,Next Day Air,No,No,12,Debit Card,Quarterly
835,31,Male,Blouse,Clothing,24,West Virginia,S,Violet,Winter,4.8,No,Express,No,Yes,1,PayPal,Monthly
836,47,Female,Dress,Clothing,76,Maine,S,Gray,Spring,3.7,Yes,Store Pickup,Yes,Yes,19,Debit Card,Monthly
837,38,Female,Coat,Outerwear,94,Montana,S,Pink,Winter,4.0,Yes,2-Day Ship,Yes,Yes,48,Venmo,Annually
838,39,Male,Sunglasses,Accessories,90,Massachusetts,XL,Turquoise,Winter,3.0,Yes,Next Day Air,No,No,45,Debit Card,Annually
839,66,Female,Sunglasses,Accessories,60,Wyoming,S,Gold,Spring,3.9,No,Express,No,Yes,46,PayPal,Annually
840,42,Male,Shirt,Clothing,94,Montana,M,Turquoise,Spring,2.9,No,Express,Yes,Yes,0,PayPal,Monthly
841,35,Female,Pants,Clothing,70,Louisiana,L,White,Spring,3.1,No,Standard,No,Yes,30,Venmo,Weekly
842,66,Male,Blouse,Clothing,80,New York,S,Olive,Spring,3.5,No,Standard,Yes,Yes,24,Credit Card,Weekly
843,44,Female,Blouse,Clothing,72,Rhode Island,M,Pink,Winter,3.4,Yes,2-Day Ship,Yes,Yes,31,Bank Transfer,Fortnightly
844,34,Female,Shorts,Clothing,100,West Virginia,L,Black,Fall,3.7,No,Next Day Air,No,Yes,9,Debit Card,Bi-Weekly
845,23,Male,Skirt,Clothing,29,Oregon,M,Teal,Winter,4.1,No,Free Shipping,Yes,No,35,Bank Transfer,Fortnightly
846,48,Male,Shoes,Footwear,29,Wyoming,M,Teal,Summer,3.5,No,Express,No,Yes,23,Bank Transfer,Weekly
847,19,Male,Shorts,Clothing,41,Alabama,M,Maroon,Winter,3.8,No,Next Day Air,No,No,6,Debit Card,Weekly
848,65,Male,Coat,Outerwear,95,Arkansas,M,Green,Summer,4.4,No,Express,Yes,Yes,14,Venmo,Bi-Weekly
849,52,Female,Shorts,Clothing,94,Maine,L,Violet,Fall,3.1,No,Store Pickup,No,No,4,PayPal,Fortnightly
850,21,Male,Sneakers,Footwear,70,Maine,L,Silver,Summer,3.9,Yes,Store Pickup,Yes,No,5,Venmo,Fortnightly
851,40,Male,Sneakers,Footwear,19,Massachusetts,L,Silver,Fall,3.2,Yes,2-Day Ship,No,Yes,37,PayPal,Quarterly
852,32,Male,Handbag,Accessories,73,Hawaii,M,Gray,Fall,4.5,Yes,Standard,No,Yes,27,Debit Card,Fortnightly
853,59,Female,Blouse,Clothing,19,Alabama,S,Turquoise,Winter,2.9,Yes,Express,Yes,No,39,Venmo,Quarterly
854,22,Female,Handbag,Accessories,82,New York,XL,Gray,Fall,3.0,Yes,Next Day Air,No,No,14,Credit Card,Annually
855,67,Male,Sunglasses,Accessories,33,Oregon,XL,Violet,Fall,4.2,Yes,Next Day Air,No,No,41,Cash,Quarterly
856,59,Male,Shirt,Clothing,40,Montana,L,White,Winter,4.0,No,Free Shipping,No,Yes,1,Cash,Fortnightly
857,20,Female,Skirt,Clothing,84,Arkansas,M,White,Winter,2.9,Yes,Standard,Yes,No,1,PayPal,Quarterly
858,66,Male,Sunglasses,Accessories,58,West Virginia,L,Gold,Fall,4.5,No,Next Day Air,Yes,Yes,0,Debit Card,Quarterly
859,19,Male,Handbag,Accessories,69,Delaware,L,Charcoal,Fall,3.7,No,2-Day Ship,No,No,19,Credit Card,Quarterly
860,33,Female,Pants,Clothing,35,Delaware,L,Pink,Winter,3.1,No,Standard,Yes,No,15,PayPal,Monthly
861,30,Female,Skirt,Clothing,38,Alabama,M,Gray,Fall,4.9,No,2-Day Ship,Yes,No,28,Credit Card,Weekly
862,19,Male,Dress,Clothing,82,Hawaii,M,Gold,Fall,3.1,Yes,Standard,No,No,46,Credit Card,Bi-Weekly
863,57,Male,Shirt,Clothing,54,Rhode Island,M,Olive,Spring,3.7,Yes,Next Day Air,No,Yes,5,PayPal,Annually
864,27,Male,Sneakers,Footwear,77,Arkansas,XL,Silver,Summer,3.5,No,Express,No,No,48,PayPal,Monthly
865,33,Female,Skirt,Clothing,38,Missouri,L,Black,Winter,4.5,No,2-Day Ship,Yes,No,36,Cash,Annually
866,26,Female,Sandals,Footwear,87,Louisiana,L,Charcoal,Fall,3.2,No,Next Day Air,No,Yes,33,Bank Transfer,Fortnightly
867,48,Female,Skirt,Clothing,81,Wyoming,M,White,Winter,4.0,No,Express,No,Yes,36,Bank Transfer,Annually
868,60,Female,Dress,Clothing,76,West Virginia,S,White,Spring,2.8,Yes,2-Day Ship,No,Yes,3,Bank Transfer,Bi-Weekly
869,25,Male,Sweater,Clothing,71,Maine,XL,Silver,Summer,4.7,No,Express,No,No,23,PayPal,Quarterly
870,54,Male,Sunglasses,Accessories,84,Oregon,M,Gray,Spring,2.5,No,Free Shipping,No,No,24,Credit Card,Bi-Weekly
871,31,Female,Skirt,Clothing,88,Louisiana,S,Green,Winter,2.9,No,Standard,Yes,Yes,13,Bank Transfer,Quarterly
872,47,Male,Shirt,Clothing,60,Hawaii,XL,White,Summer,4.0,No,Standard,No,Yes,36,Cash,Bi-Weekly
873,62,Female,Sweater,Clothing,43,Hawaii,L,White,Summer,4.2,No,Next Day Air,Yes,Yes,4,Debit Card,Annually
874,34,Female,Handbag,Accessories,57,Maine,M,Charcoal,Spring,3.0,No,Express,Yes,Yes,15,Debit Card,Monthly
875,67,Male,Coat,Outerwear,47,Wyoming,L,Pink,Spring,4.1,Yes,Free Shipping,Yes,No,45,Cash,Quarterly
876,41,Female,Handbag,Accessories,98,Delaware,S,Gray,Summer,4.3,Yes,2-Day Ship,No,No,48,Cash,Weekly
877,28,Female,Jeans,Clothing,93,Massachusetts,XL,Purple,Summer,2.7,No,Express,Yes,No,13,PayPal,Weekly
878,56,Female,Jeans,Clothing,39,Hawaii,S,Turquoise,Spring,4.5,No,Next Day Air,No,No,11,Venmo,Monthly
879,56,Male,Skirt,Clothing,30,Montana,M,Turquoise,Spring,4.1,Yes,Standard,Yes,Yes,8,PayPal,Quarterly
880,65,Female,Shoes,Footwear,23,Montana,M,Gray,Spring,2.6,Yes,Free Shipping,No,No,28,Credit Card,Fortnightly
881,63,Female,Skirt,Clothing,25,New Hampshire,XL,Silver,Winter,3.6,No,Express,No,No,48,PayPal,Bi-Weekly
882,25,Male,Skirt,Clothing,17,Wyoming,L,Violet,Summer,3.0,Yes,Express,Yes,No,31,Debit Card,Bi-Weekly
883,67,Female,Blouse,Clothing,37,West Virginia,M,Gray,Spring,3.9,No,Standard,Yes,Yes,29,Bank Transfer,Bi-Weekly
884,70,Female,Jeans,Clothing,94,Oregon,L,Gray,Summer,2.6,No,Free Shipping,No,Yes,30,Bank Transfer,Fortnightly
885,28,Female,Skirt,Clothing,73,Arkansas,L,Pink,Winter,4.1,Yes,Free Shipping,Yes,No,23,Bank Transfer,Annually
886,37,Female,Sandals,Footwear,78,New York,M,Black,Fall,4.1,No,2-Day Ship,Yes,Yes,9,PayPal,Annually
887,24,Female,Blouse,Clothing,84,Arkansas,XL,Pink,Summer,4.3,Yes,Express,No,Yes,40,Debit Card,Quarterly
888,55,Male,Shoes,Footwear,19,Wyoming,S,Turquoise,Winter,2.7,Yes,Standard,No,Yes,15,Bank Transfer,Monthly
889,19,Male,Skirt,Clothing,80,New Hampshire,S,Violet,Winter,3.6,Yes,Next Day Air,No,Yes,40,Debit Card,Annually
890,37,Female,Jeans,Clothing,55,Rhode Island,L,Teal,Summer,2.9,No,Store Pickup,Yes,No,6,Debit Card,Bi-Weekly
891,54,Male,Jeans,Clothing,73,Delaware,L,White,Spring,3.9,Yes,Express,Yes,No,18,Debit Card,Bi-Weekly
892,61,Male,Sweater,Clothing,58,Wyoming,XL,Violet,Summer,4.2,No,2-Day Ship,No,Yes,12,Bank Transfer,Fortnightly
893,42,Male,Blouse,Clothing,98,Montana,M,Charcoal,Summer,3.3,Yes,Free Shipping,No,No,0,PayPal,Quarterly
894,43,Female,Blouse,Clothing,31,Kentucky,L,Gold,Fall,4.4,No,Standard,No,Yes,50,Bank Transfer,Quarterly
895,63,Male,Coat,Outerwear,42,Wyoming,XL,Pink,Spring,2.9,No,Next Day Air,Yes,No,11,Venmo,Quarterly
896,30,Male,Coat,Outerwear,50,Wyoming,M,Silver,Spring,2.5,Yes,Next Day Air,No,Yes,9,Cash,Bi-Weekly
897,22,Male,Blouse,Clothing,93,Hawaii,M,Turquoise,Summer,2.8,No,Next Day Air,Yes,Yes,9,Cash,Monthly
898,55,Male,Shirt,Clothing,95,Delaware,M,Pink,Spring,3.7,Yes,Store Pickup,No,Yes,39,Bank Transfer,Monthly
899,62,Female,Dress,Clothing,33,Maine,XL,Pink,Winter,3.3,No,2-Day Ship,Yes,No,6,Debit Card,Bi-Weekly
900,58,Male,Skirt,Clothing,23,Louisiana,S,Gray,Summer,3.9,Yes,Store Pickup,Yes,Yes,41,Credit Card,Bi-Weekly
901,33,Male,Pants,Clothing,29,Rhode Island,M,Black,Winter,3.4,No,2-Day Ship,Yes,No,34,Debit Card,Quarterly
902,24,Female,Handbag,Accessories,63,Alabama,XL,Charcoal,Winter,2.8,Yes,2-Day Ship,No,No,35,Cash,Weekly
903,62,Female,Shorts,Clothing,49,Missouri,M,Green,Winter,2.6,No,Express,No,No,40,Cash,Quarterly
904,67,Male,Sandals,Footwear,50,Mississippi,L,Black,Fall,4.1,No,Next Day Air,No,Yes,38,Venmo,Fortnightly
905,37,Female,Jeans,Clothing,37,Missouri,M,Maroon,Spring,4.3,No,Express,Yes,Yes,12,Debit Card,Weekly
906,61,Female,Sneakers,Footwear,98,Massachusetts,S,Charcoal,Spring,4.0,Yes,Standard,No,No,32,Cash,Fortnightly
907,56,Female,Pants,Clothing,24,Massachusetts,XL,Green,Fall,2.9,No,2-Day Ship,No,Yes,41,Debit Card,Annually
908,69,Male,Skirt,Clothing,35,Rhode Island,S,Gray,Spring,4.7,No,Next Day Air,Yes,Yes,45,Credit Card,Weekly
909,25,Male,Blouse,Clothing,54,Montana,M,Olive,Summer,3.0,No,Express,Yes,Yes,20,Bank Transfer,Weekly
910,68,Female,Shirt,Clothing,32,West Virginia,M,Olive,Spring,3.9,Yes,Free Shipping,Yes,No,39,Debit Card,Fortnightly
911,54,Male,Sunglasses,Accessories,82,Maine,S,Purple,Fall,3.8,No,Express,No,No,15,Debit Card,Bi-Weekly
912,68,Male,Pants,Clothing,81,Montana,XL,Violet,Spring,3.0,No,Next Day Air,Yes,No,40,Credit Card,Fortnightly
913,20,Male,Handbag,Accessories,61,Wyoming,XL,Purple,Winter,3.1,No,Standard,Yes,Yes,12,Debit Card,Fortnightly
914,40,Male,Handbag,Accessories,30,Montana,M,Teal,Spring,2.7,Yes,Free Shipping,Yes,No,47,Cash,Fortnightly
915,52,Male,Pants,Clothing,18,Mississippi,XL,Silver,Winter,3.5,No,Next Day Air,No,Yes,41,Credit Card,Quarterly
916,45,Male,Sunglasses,Accessories,90,Hawaii,M,Gray,Winter,4.6,No,Express,Yes,Yes,29,Cash,Quarterly
917,60,Male,Shorts,Clothing,24,New York,S,Silver,Fall,3.9,Yes,2-Day Ship,No,No,42,Venmo,Bi-Weekly
918,41,Male,Skirt,Clothing,96,Kentucky,M,Teal,Fall,3.4,No,2-Day Ship,No,Yes,39,PayPal,Annually
919,22,Male,Pants,Clothing,22,Oregon,L,Purple,Spring,3.3,Yes,Free Shipping,No,Yes,38,PayPal,Fortnightly
920,50,Male,Shorts,Clothing,90,Kentucky,XL,Teal,Summer,4.7,Yes,Next Day Air,No,No,9,Cash,Quarterly
921,59,Female,Shorts,Clothing,85,Missouri,S,Black,Fall,3.9,No,Next Day Air,Yes,Yes,35,Cash,Quarterly
922,39,Male,Sneakers,Footwear,97,Alabama,L,Olive,Summer,4.2,No,Next Day Air,No,Yes,32,Debit Card,Annually
923,18,Female,Sunglasses,Accessories,74,Missouri,S,Pink,Fall,3.1,No,2-Day Ship,No,Yes,25,Bank Transfer,Annually
924,44,Male,Handbag,Accessories,78,Rhode Island,XL,Charcoal,Winter,3.2,No,Standard,Yes,No,0,PayPal,Bi-Weekly
925,70,Female,Sweater,Clothing,14,Wyoming,XL,Turquoise,Fall,2.6,No,Free Shipping,Yes,Yes,34,Debit Card,Monthly
926,49,Male,Handbag,Accessories,42,Hawaii,S,Black,Spring,2.5,Yes,Store Pickup,Yes,No,30,PayPal,Fortnightly
927,24,Male,Pants,Clothing,79,Louisiana,XL,Charcoal,Winter,3.9,No,Express,Yes,Yes,28,PayPal,Weekly
928,45,Female,Blouse,Clothing,10,Montana,S,Violet,Summer,4.3,No,Standard,No,Yes,1,PayPal,Quarterly
929,41,Female,Sneakers,Footwear,22,West Virginia,M,Green,Fall,4.9,No,Next Day Air,No,Yes,32,Venmo,Fortnightly
930,58,Female,Blouse,Clothing,93,Rhode Island,XL,Turquoise,Fall,4.7,Yes,Standard,Yes,Yes,27,PayPal,Fortnightly
931,47,Male,Sweater,Clothing,16,Louisiana,L,Charcoal,Summer,4.9,No,Express,Yes,No,30,PayPal,Fortnightly
932,63,Male,Shirt,Clothing,64,Delaware,L,Turquoise,Summer,4.8,No,Express,Yes,Yes,20,PayPal,Annually
933,27,Female,Shoes,Footwear,65,Alabama,M,Silver,Fall,4.4,Yes,Express,Yes,Yes,21,Debit Card,Bi-Weekly
934,45,Male,Dress,Clothing,92,Missouri,XL,Black,Winter,3.1,No,Next Day Air,No,No,34,PayPal,Fortnightly
935,29,Male,Sunglasses,Accessories,51,Hawaii,M,Gold,Fall,3.3,Yes,Express,Yes,No,0,Venmo,Weekly
936,64,Female,Jeans,Clothing,46,Arkansas,L,White,Winter,2.9,Yes,Standard,Yes,No,8,Bank Transfer,Bi-Weekly
937,51,Male,Sweater,Clothing,18,Alabama,M,Black,Spring,4.1,No,Next Day Air,Yes,No,49,PayPal,Annually
938,59,Female,Dress,Clothing,79,Louisiana,L,Olive,Summer,4.3,No,2-Day Ship,No,Yes,11,Cash,Fortnightly
939,35,Female,Sneakers,Footwear,31,Hawaii,M,Teal,Summer,2.8,Yes,2-Day Ship,No,No,23,Cash,Weekly
940,57,Male,Coat,Outerwear,18,Maine,L,Gray,Winter,3.4,Yes,Free Shipping,No,No,19,PayPal,Quarterly
941,69,Male,Sandals,Footwear,56,Montana,L,Black,Spring,3.2,No,Standard,No,Yes,22,Cash,Monthly
942,52,Female,Skirt,Clothing,83,New York,M,Charcoal,Summer,4.6,Yes,Standard,No,Yes,31,Cash,Annually
943,67,Female,Blouse,Clothing,38,Montana,S,Olive,Spring,3.6,Yes,Store Pickup,Yes,Yes,41,Cash,Annually
944,48,Male,Jeans,Clothing,64,Maine,XL,Olive,Spring,4.5,Yes,Free Shipping,Yes,No,34,Venmo,Bi-Weekly
945,47,Male,Blouse,Clothing,46,New Hampshire,M,Silver,Winter,3.3,Yes,Next Day Air,No,No,20,Bank Transfer,Bi-Weekly
946,45,Male,Shirt,Clothing,38,Alabama,S,Maroon,Winter,3.4,No,Express,No,No,24,Venmo,Weekly
947,70,Male,Skirt,Clothing,71,New York,XL,Turquoise,Fall,4.0,Yes,Free Shipping,Yes,Yes,25,Debit Card,Annually
948,64,Female,Shoes,Footwear,83,West Virginia,XL,Violet,Fall,3.2,No,Standard,Yes,Yes,7,Credit Card,Annually
949,55,Male,Shoes,Footwear,80,Arkansas,XL,White,Winter,3.8,Yes,Store Pickup,No,Yes,6,Bank Transfer,Weekly
950,35,Male,Handbag,Accessories,86,New Hampshire,L,Charcoal,Spring,4.1,No,Free Shipping,No,No,37,PayPal,Quarterly
951,38,Male,Jeans,Clothing,81,Hawaii,XL,Silver,Summer,4.4,Yes,2-Day Ship,Yes,Yes,11,Debit Card,Weekly
952,33,Female,Coat,Outerwear,84,New York,S,Green,Spring,3.2,Yes,Store Pickup,No,Yes,29,Credit Card,Monthly
953,23,Male,Sunglasses,Accessories,84,Mississippi,L,Charcoal,Summer,4.5,No,Express,No,No,48,Debit Card,Annually
954,35,Male,Shorts,Clothing,76,Rhode Island,S,Turquoise,Spring,4.1,Yes,2-Day Ship,No,No,34,Credit Card,Weekly
955,46,Male,Shoes,Footwear,41,Alabama,S,Charcoal,Summer,3.9,Yes,Store Pickup,Yes,Yes,28,Venmo,Annually
956,33,Female,Blouse,Clothing,57,Arkansas,M,Olive,Fall,4.8,Yes,Express,No,Yes,40,Bank Transfer,Monthly
957,66,Male,Skirt,Clothing,74,Kentucky,XL,Teal,Winter,4.4,No,Express,Yes,No,1,Bank Transfer,Fortnightly
958,47,Male,Sweater,Clothing,25,Louisiana,S,Gray,Spring,4.9,Yes,2-Day Ship,No,No,8,Bank Transfer,Monthly
959,54,Female,Shirt,Clothing,25,Louisiana,XL,Gray,Winter,4.2,No,2-Day Ship,Yes,Yes,2,PayPal,Monthly
960,57,Female,Blouse,Clothing,27,Missouri,M,Teal,Fall,3.0,Yes,Free Shipping,No,Yes,24,Venmo,Bi-Weekly
961,60,Female,Coat,Outerwear,20,Montana,L,Olive,Fall,3.9,Yes,Free Shipping,Yes,Yes,45,Credit Card,Fortnightly
962,42,Male,Shirt,Clothing,79,Arkansas,XL,Maroon,Summer,4.1,No,Next Day Air,Yes,Yes,41,PayPal,Quarterly
963,39,Female,Pants,Clothing,58,Louisiana,XL,Gold,Spring,3.4,Yes,Standard,No,No,15,Venmo,Fortnightly
964,19,Male,Shoes,Footwear,15,Oregon,M,Purple,Fall,3.0,Yes,Express,No,No,26,Credit Card,Monthly
965,49,Female,Sandals,Footwear,47,Wyoming,S,Pink,Summer,3.1,No,Standard,Yes,Yes,39,Bank Transfer,Quarterly
966,38,Female,Shirt,Clothing,91,Montana,L,Olive,Summer,3.5,No,Standard,No,Yes,2,Debit Card,Fortnightly
967,29,Female,Handbag,Accessories,79,Kentucky,M,Purple,Spring,2.5,Yes,Next Day Air,No,Yes,27,Debit Card,Annually
968,49,Male,Pants,Clothing,23,West Virginia,L,Violet,Summer,3.6,Yes,2-Day Ship,No,Yes,1,Cash,Quarterly
969,31,Female,Shoes,Footwear,15,New Hampshire,XL,Pink,Summer,4.2,Yes,2-Day Ship,Yes,Yes,32,Cash,Monthly
970,40,Male,Shoes,Footwear,75,New York,L,Green,Summer,4.4,No,Standard,Yes,No,34,Bank Transfer,Quarterly
971,69,Female,Jeans,Clothing,72,Rhode Island,XL,Charcoal,Spring,2.6,No,2-Day Ship,Yes,Yes,48,Venmo,Monthly
972,34,Female,Sunglasses,Accessories,14,Montana,L,White,Winter,3.8,Yes,2-Day Ship,No,No,41,Bank Transfer,Monthly
973,39,Male,Handbag,Accessories,38,Louisiana,M,Pink,Summer,4.4,No,Standard,No,Yes,14,Bank Transfer,Weekly
974,35,Male,Shoes,Footwear,11,Rhode Island,L,White,Fall,4.9,Yes,2-Day Ship,Yes,No,8,PayPal,Monthly
975,56,Female,Sunglasses,Accessories,31,Maine,L,Maroon,Spring,4.7,Yes,Standard,Yes,No,28,Venmo,Bi-Weekly
976,62,Female,Blouse,Clothing,44,West Virginia,S,Gray,Winter,4.3,No,Store Pickup,No,Yes,36,Debit Card,Bi-Weekly
977,35,Female,Sneakers,Footwear,57,Louisiana,S,Gray,Fall,4.3,No,Standard,Yes,Yes,48,PayPal,Annually
978,53,Male,Coat,Outerwear,13,Alabama,M,Teal,Fall,5.0,No,Express,Yes,Yes,23,Credit Card,Quarterly
979,18,Male,Pants,Clothing,48,Oregon,M,Charcoal,Winter,3.2,Yes,Express,No,Yes,6,Cash,Annually
980,51,Male,Blouse,Clothing,14,Montana,L,Pink,Fall,2.7,No,Express,Yes,No,0,Debit Card,Annually
981,30,Male,Shorts,Clothing,67,Wyoming,S,Turquoise,Winter,2.6,No,Express,No,No,46,Debit Card,Weekly
982,23,Male,Shoes,Footwear,56,Montana,XL,Olive,Winter,2.5,No,Next Day Air,No,Yes,3,Credit Card,Quarterly
983,33,Female,Sandals,Footwear,27,Arkansas,S,Gray,Fall,3.0,No,Standard,Yes,Yes,41,Venmo,Bi-Weekly
984,64,Male,Jeans,Clothing,21,Rhode Island,M,Olive,Fall,3.9,No,Standard,No,No,9,Debit Card,Weekly
985,44,Female,Blouse,Clothing,42,Arkansas,L,Teal,Fall,4.5,No,Standard,Yes,Yes,30,Credit Card,Quarterly
986,49,Female,Sneakers,Footwear,49,Louisiana,XL,Gray,Spring,4.6,No,Free Shipping,Yes,Yes,23,Debit Card,Weekly
987,53,Female,Dress,Clothing,60,Kentucky,M,Silver,Spring,3.0,No,Standard,Yes,Yes,37,PayPal,Monthly
988,66,Male,Skirt,Clothing,67,Alabama,M,Pink,Winter,3.0,Yes,Next Day Air,No,No,6,Debit Card,Bi-Weekly
989,33,Male,Coat,Outerwear,62,Massachusetts,XL,Gold,Summer,4.3,Yes,Store Pickup,Yes,No,22,Bank Transfer,Monthly
990,62,Female,Shoes,Footwear,79,Hawaii,S,Pink,Winter,2.8,Yes,2-Day Ship,Yes,No,34,Cash,Weekly
991,48,Female,Jeans,Clothing,65,Delaware,L,Teal,Fall,3.1,No,2-Day Ship,No,Yes,13,Venmo,Quarterly
992,59,Female,Blouse,Clothing,11,Mississippi,L,Charcoal,Fall,3.1,Yes,Next Day Air,Yes,Yes,36,Credit Card,Quarterly
993,63,Female,Sneakers,Footwear,89,Oregon,S,Pink,Summer,2.6,No,2-Day Ship,Yes,No,38,Bank Transfer,Fortnightly
994,49,Female,Jeans,Clothing,35,Arkansas,M,Charcoal,Summer,3.8,No,Next Day Air,Yes,Yes,7,Debit Card,Annually
995,46,Female,Handbag,Accessories,62,Arkansas,L,Pink,Spring,2.9,Yes,Express,Yes,Yes,12,Bank Transfer,Fortnightly
996,68,Female,Coat,Outerwear,97,Oregon,S,Silver,Summer,2.5,Yes,Express,Yes,Yes,1,Credit Card,Annually
997,19,Male,Handbag,Accessories,58,Louisiana,L,Teal,Fall,3.6,Yes,2-Day Ship,Yes,Yes,33,Cash,Annually
998,23,Female,Sunglasses,Accessories,82,Massachusetts,S,Charcoal,Winter,3.5,Yes,Standard,Yes,No,36,Bank Transfer,Fortnightly
999,36,Female,Jeans,Clothing,40,Oregon,XL,White,Fall,4.4,No,Store Pickup,Yes,No,0,Cash,Fortnightly
1000,32,Male,Shirt,Clothing,48,Massachusetts,XL,Purple,Summer,3.5,Yes,Standard,Yes,No,43,Debit Card,Bi-Weekly
1001,43,Female,Shorts,Clothing,25,Rhode Island,M,Purple,Winter,4.8,Yes,Free Shipping,Yes,No,44,PayPal,Monthly
1002,62,Female,Handbag,Accessories,28,Missouri,M,Gray,Spring,4.1,Yes,Standard,No,Yes,20,Debit Card,Monthly
1003,33,Female,Shorts,Clothing,62,Kentucky,XL,Silver,Fall,4.9,No,Free Shipping,No,No,27,Venmo,Bi-Weekly
1004,37,Female,Skirt,Clothing,16,Rhode Island,S,Olive,Spring,3.2,Yes,Express,Yes,Yes,8,Bank Transfer,Bi-Weekly
1005,60,Female,Handbag,Accessories,67,Missouri,S,Turquoise,Fall,2.9,No,2-Day Ship,Yes,No,16,Bank Transfer,Monthly
1006,55,Female,Jeans,Clothing,69,Louisiana,L,Violet,Spring,3.5,Yes,Express,No,No,1,Credit Card,Monthly
1007,41,Male,Sweater,Clothing,30,Rhode Island,M,Olive,Summer,2.8,Yes,Store Pickup,No,Yes,40,Debit Card,Fortnightly
1008,48,Male,Shirt,Clothing,54,Kentucky,L,Violet,Fall,2.8,Yes,Standard,No,Yes,14,Credit Card,Monthly
1009,53,Male,Shorts,Clothing,62,Kentucky,S,Maroon,Spring,3.9,Yes,Next Day Air,Yes,Yes,5,Bank Transfer,Fortnightly
1010,51,Female,Jeans,Clothing,35,Oregon,XL,Maroon,Summer,2.7,Yes,Store Pickup,No,No,0,Venmo,Fortnightly
